Unnamed: 0;tweet_id;text;science_related;scientific_claim;scientific_reference;scientific_context;Alain_émotions;Alain_émotions 2;Anton_émotions;Anton_émotions 2;Tony_émotion;Tony_émotions 2;emotion_majoritaire_toutes;emotion_majoritaire_em1
467;7.376694954062316e+17;Ponies choking. frothing. beaten. overworked. overloaded. Awareness needs to be raised and stop the suffering. https://t.co/YEgV3vuPus;0;0.0;0.0;0.0;6;2.0;5;;2;6.0;2.0;2.0
468;7.384949640621466e+17;Might want to reevaluate that expensive private school education too. Apparently a bit light on English and research https://t.co/FZhahFy0nk;0;0.0;0.0;0.0;6;;7;;2;;2.0;2.0
469;7.385889684013056e+17;"""My husband will die soon. Caring for him has left me a wreck."" https://t.co/dfwe79Dafn";0;0.0;0.0;0.0;5;2.0;5;;5;;5.0;5.0
470;7.388317037587539e+17;@GloTIMETV_ #competition this would be such a treat 💃🏻;0;0.0;0.0;0.0;3;;7;;3;;3.0;3.0
472;7.397008264537414e+17;#Renewableenergy surges to record levels around the world https://t.co/3Rc7DEHFFt https://t.co/LulCqDi8DS;1;1.0;1.0;1.0;3;;7;;3;;3.0;3.0
473;7.410380544466003e+17;"“At a point now where I understand plant temperaments — how vulnerable they are. but also how strong they can become"" #Precision #AgTech";0;0.0;0.0;0.0;4;3.0;5;;3;;3.0;3.0
474;7.411496816868801e+17;Rotiboy Bakeryshop @One_Belpark. lower ground #rotiboy #bakery #bakeshop #promo #onebelpark @… https://t.co/rmJN2PWE2P;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
475;7.420043882569769e+17;Use code NOGUNS at https://t.co/Ll52kqGsFX & 15% of #tea sale goes to prevent gun violence & promote #guncontrolnow! https://t.co/1hv0u0HRm0;0;0.0;0.0;0.0;7;;7;;1;;7.0;7.0
476;7.423682486000026e+17;The War On Science: What It Is And How To Win It [Greg Laden's Blog]: Thinker. writer. and ind... https://t.co/n0R0dmssXQ #Science #nTLD;1;0.0;0.0;1.0;7;;7;;3;;7.0;7.0
477;7.427408034626601e+17;#Junior DevOps Engineer #jobs #jobsearch #New York: #NY-New York. If you are interested in joining a late sta... https://t.co/hg1geRvkxM;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
478;7.429696693095955e+17;Halo wars 2 will have mouse support for Xbox one s https://t.co/xxzYocvg5k;0;0.0;0.0;0.0;4;;7;;3;;3.0;3.0
479;7.42975214720553e+17;Topical application of antiretroviral drug combination prevents transmission of (S)HIV https://t.co/n5ii2xLwTB https://t.co/CBGbo4RyvV;1;1.0;1.0;1.0;4;;1;;3;;1.0;1.0
480;7.442043171759964e+17;✔TWEETSHEET ➡PETITIONS-PART 2 ✔ SUPPORT THE FIGHT AGAINST DOG&CAT SLAUGHTER IN #SouthKorea https://t.co/9P2TGMpdNj https://t.co/z1M34emaHK;0;0.0;0.0;0.0;2;6.0;7;;6;5.0;6.0;2.0
481;7.455936039347854e+17;Every sale supports artists - PLEASE read why 'JUST A CARD' campaign matters so much to everyone - @craftyfoxmarket https://t.co/LPE5akB31i;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
482;7.457177820424436e+17;Somalia Army Reports Killing 8 Al-Shabab Militants https://t.co/KYnmpL5SHL;0;0.0;0.0;0.0;5;2.0;5;;5;;5.0;5.0
483;7.46095998754136e+17;How one state is becoming a leader in managing revenue volatility: https://t.co/rJ9qbNo6HB https://t.co/hgbaqkMQOO;1;0.0;1.0;1.0;4;;7;;7;;7.0;7.0
484;7.472200481340538e+17;ROUGE THE BAT •THE SECOND REASON FURRIES ARE A THING NEXT TO LOLA BUNNY •THE ANIMAL VERSION OF MORRIGAN AENSLAND https://t.co/FiB98MBg7B;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
485;7.472770942461952e+17;#Mets are unlikely to trade shortstop prospect Amed Rosario at this year’s deadline. reports Marc Carig of Newsday;0;0.0;0.0;0.0;7;;7;;4;;7.0;7.0
486;7.476355436562596e+17;Edmonton city councillors support basement suites for duplex infill homes https://t.co/j1im1CZ7N3;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
487;7.495866974788198e+17;This is how Islam (ISIS. Muslim. Obamas Brotherhood) treat woman. @HillaryClinton took $$$ from these countries. https://t.co/rgmwEn9LKJ;0;0.0;0.0;0.0;4;2.0;2;;2;;2.0;2.0
488;7.501668145213235e+17;@russbengtson We need an oral history on how the Lakers let him get away.;0;0.0;0.0;0.0;6;5.0;6;;5;;5.0;6.0
489;7.525611486171628e+17;Asymmetrical matter https://t.co/d60QDEph8k #science https://t.co/Kerl7vCj1j;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
490;7.526333975545815e+17;Bizarre #May becomes PM on the say of #Tory MPs but not members #Corbyn 'un-electable' as PM despite widespread support of members;0;0.0;0.0;0.0;7;;7;;5;;7.0;7.0
491;7.54105913858986e+17;Ran out of Propane Halfway Through Grilling: A Horror Story;0;0.0;0.0;0.0;1;;1;;5;6.0;1.0;1.0
492;7.551067944653619e+17;https://t.co/F9zm7SleKF Concrete Ark house 'floats' to facilitate natural rainwater runoff #GreenClean;0;0.0;0.0;0.0;4;;7;;3;;3.0;3.0
493;7.553478043110726e+17;Q: Is there a connection between shellfish allergies and iodine? - Wilderness Medical Associates International https://t.co/4TM0FP7GQb;1;1.0;0.0;0.0;4;;4;;7;;4.0;4.0
494;7.554073985510973e+17;Montgomery. commander of allied ground forces on D Day.would probably like to know why NATO supports Ukraine's Nazis https://t.co/mNuiiurMIw;0;0.0;0.0;0.0;4;;7;;2;;2.0;2.0
495;7.554627105114356e+17;"""In art the hand can never execute anything higher than the heart can inspire."" ~Ralph Waldo Emerson";0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
496;7.559103844234362e+17;#promocave Book News Update: Amy Schumer will stop in Naperville on book tour https://t.co/Y7X6Fn5B8G #books;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
497;7.574924448460268e+17;Chaotic tour ends in cancellation to cap nightmare tour for United. @MarkOgden_ reports https://t.co/Cp4vwQZFtW https://t.co/lnQBtRbDEE;0;0.0;0.0;0.0;2;6.0;1;;6;;6.0;1.0
498;7.595969940086414e+17;Adverse #Effects #Of #Marijuana #Cannabis #Seeds #Sale #How #To #Grow #Cannabis #Indoors https://t.co/F2rvT9UTS0;1;1.0;0.0;0.0;7;;7;;7;;7.0;7.0
499;7.63136159472087e+17;The Incredible Brain Of Simone Biles https://t.co/wfjMKUB7pE https://t.co/H2Z4YEPmEL https://t.co/cFzPASgtDU;1;0.0;1.0;1.0;7;;7;;3;;7.0;7.0
500;7.648159921994752e+17;How SARS in China helped ramp up the US medical intelligence program https://t.co/Oc5dst8xYq;1;1.0;0.0;1.0;4;;1;;7;;1.0;1.0
501;7.649347030486917e+17;Tennis wouldn't support that theory though. Murray carries the nation here! https://t.co/ljUMtlWo0R;0;0.0;0.0;0.0;7;;2;;7;;7.0;7.0
502;7.649867421181133e+17;Reading facebook comments for 20 minutes is scientifically proven to drop your IQ by more than 52%.;1;1.0;0.0;0.0;4;;1;;7;;1.0;1.0
503;7.69465842278867e+17;Change is essential for growth. but if we’re not under leadership of Holy Spirit. what will we become? https://t.co/9YvxyLUKXV;1;1.0;0.0;0.0;4;7.0;7;;7;;7.0;7.0
504;7.699507760557178e+17;Arianne Phosphate reports corporate and financial results for second quarter 2016 - https://t.co/yxoaaeEAsq #InvestorsBuz RT;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
505;7.709089186671575e+17;this is hilarious except the article it's based on is scary https://t.co/U0KkQcrMTy;0;0.0;0.0;0.0;3;1.0;1;;4;;1.0;1.0
506;7.710407875723878e+17;This technology will stop snoring forever! https://t.co/5UMpF8n4bH;1;1.0;0.0;0.0;4;;7;;7;;7.0;7.0
507;7.710784147028951e+17;If only people would stop interfering in other people's business 😜😜😜😜😜😜😜😜;0;0.0;0.0;0.0;2;6.0;7;;2;;2.0;2.0
508;7.715167521696193e+17;"""Submit to google classroom"" ""Save in drive"" ""The hw is on edmodo"" ""Notes on google classroom"" ""Go to google docs"" https://t.co/79lb5L0XEs";0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
510;7.73715010128257e+17;Suggestion: nobody order a cake from anyone for any reason for the next 5 years or so. Learn to celebrate with pie. https://t.co/1EhYayNezI;0;0.0;0.0;0.0;4;;7;;2;;2.0;2.0
511;7.738512229022065e+17;Danish data and fantastic Australian collaborators to look at traumatic versus non-traumatic neck pain https://t.co/fwPcSyUdPC;1;0.0;1.0;1.0;7;;7;;7;;7.0;7.0
512;7.748925882140836e+17;When the ROLLER COASTER Stops ~ Bethany's cancer journey #Relationships https://t.co/gkg2Dm8EVt #eNovAaw #kindleUnl https://t.co/ujc06CosU8;0;0.0;0.0;0.0;7;;3;;5;;3.0;3.0
513;7.749405593247007e+17;PS4 firmware update will bring HDR support to all PS4s. https://t.co/56mgoQ2Wee https://t.co/DxqOLSkd96;0;0.0;0.0;0.0;4;;7;;3;;3.0;3.0
515;7.761699264617102e+17;@07904567432a @ClarkeMicah @PeterboroughJoe smoking from adolescence. or for multiple decades. seems to be the problem.;0;0.0;0.0;0.0;7;;1;;2;;1.0;1.0
517;7.773636824979661e+17;so Hence proved that reviews can't stop a good movie #IruMugan #Inkokkadu #Chiyaan;0;0.0;0.0;0.0;7;;7;;2;;7.0;7.0
518;7.779502792915066e+17;@lncestPrincess @lilsummer14 your denial is higher than your blood sugar. please jan get help;0;0.0;0.0;0.0;5;2.0;5;;2;;2.0;5.0
519;7.801280072434318e+17;@SDO4540 D has to get a score or TO after a stop or two;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
520;7.805795633152244e+17;NBC. what's the matter with your people? Like damn already Lester needs to get up in this Debate and stop being a wallflower.;0;0.0;0.0;0.0;2;6.0;2;;2;;2.0;2.0
521;7.807364413788282e+17;Breaking news: Snake stops a bullet train https://t.co/Mxeznj2KAE;0;0.0;0.0;0.0;4;;4;;4;;4.0;4.0
522;7.81240324068823e+17;#UmpquaCares campaign promotes acts of kindness a year after shooting - KATU https://t.co/2RcFmF2bBQ #Kindness;0;0.0;0.0;0.0;3;4.0;5;;3;;3.0;3.0
523;7.830191104184812e+17;"Today in ""are women spending enough time and money fretting pointlessly over random body parts?"": brow health https://t.co/LKZhWFjkDx";0;0.0;0.0;0.0;4;5.0;7;;7;;7.0;7.0
524;7.833156198065766e+17;#BREAKING: Gas leak leads to explosion in northern New Jersey https://t.co/rHoe12K0iz https://t.co/iBIfZN7GdV;0;0.0;0.0;0.0;5;4.0;1;;1;;1.0;1.0
525;7.833651914591476e+17;Amazon ECS now supports automated task & image cleanup! https://t.co/STzDhSEyNa https://t.co/4eKIWswyzF;0;0.0;0.0;0.0;4;;3;;3;;3.0;3.0
527;7.836848693144001e+17;Cooling Therapy Might Not Help All Cardiac Arrest Patients https://t.co/4oNE2klZne;1;1.0;0.0;0.0;4;;7;;6;5.0;4.0;4.0
528;7.838255965812285e+17;Company's move from Scottsdale will affect 375 employees https://t.co/w4d1anYTZp https://t.co/83Oq2wsUKx;0;0.0;0.0;0.0;2;;5;;5;;5.0;5.0
529;7.840803250770739e+17;@Subroto90024726 Trading for beginners with expert support by the LINK! @verunyaaspidov4;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
530;7.852854995985449e+17;Empowering peace: service provision and state legitimacy in #Nepal’s peace-building process https://t.co/V9D27wEMTD https://t.co/N1M2WNSIhh;1;0.0;1.0;1.0;7;;7;;7;;7.0;7.0
531;7.86587956828074e+17;Lead Ios Engineer Jobs in Santa Monica. CA #SantaMonica #CA #jobs #jobsearch https://t.co/rzR7V54cp7;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
532;7.866610090124247e+17;@miraclejeansday is October 19. 2016! Wear jeans and support the pediatric patients @umchealthsystem! If interested. call 806-775-8250 https://t.co/jT25wtCzuI;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
534;7.869844852123892e+17;Instead of BLABBERING would Arnab ask Modi to ban imports from China that supports Pak or just be an AntiNational? #WhyTalkToPak;0;0.0;0.0;0.0;2;;6;;2;;2.0;2.0
535;7.87339568483803e+17;#HillaryBecause racist cops shouldn't be using force to stop violent thugs from raping and murdering.;0;0.0;0.0;0.0;2;;6;;2;;2.0;2.0
536;7.874843072751942e+17;"#Inkigayo starts in about 30 mins! PLEASE play ""THREE WORDS"" M/V to increase counts until last minute! #SECHSKIES https://t.co/HQg3HRTIdD";0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
537;7.884259469950648e+17;Can't find a sunscreen strong enough to prevent busting into flames when outside. #EverydayVampireProblems;0;0.0;0.0;0.0;2;;5;;2;;2.0;2.0
538;7.887454865178296e+17;.@IABTechLab releases Dynamic Content Ad Standard aimed to increase the relevancy of ads delivered to consumers https://t.co/RZBOeuDNVT;0;0.0;0.0;0.0;4;;7;;3;;3.0;3.0
539;7.887624517896806e+17;A Creative Way to Increase the Success Rate of Cold Calling. yoram https://t.co/76dUjlx1eo;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
541;7.890324391549377e+17;ProLabs are recruiting for optical networking roles in the UK https://t.co/CsyF8OY5NI and the US https://t.co/dTNBKIPIpu #optical careers https://t.co/KeOqwyrtYO;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
542;7.897449027415613e+17;Matt Ridley: Climate policy is doing more harm than good https://t.co/L1MNlzi56d;1;1.0;0.0;0.0;6;;4;;2;;2.0;2.0
543;7.898230444537405e+17;T2 sometimes praying for the patient goes a long way. Adds feeling of support #healthxph https://t.co/ZUum6yROuL;0;0.0;0.0;0.0;3;;7;;3;;3.0;3.0
545;7.910017501530931e+17;"Muslims insulted by being called ""ignorant"" of the pain they inflict. https://t.co/nVveHJhC3r If not ignorant. they do it knowingly?";0;0.0;0.0;0.0;6;2.0;2;;2;;2.0;2.0
546;7.92539909097599e+17;#Devils Tweets: Cory makes a huge stop with 3:11 remaining in regulation! #TBLvsNJD https://t.co/mdM6oUJJi9 #NHL https://t.co/nRoHRj5d9j;0;0.0;0.0;0.0;4;;7;;4;;4.0;4.0
547;7.950781138687836e+17;The number of lies told by men would decrease significantly if women stopped asking questions;1;1.0;0.0;0.0;2;6.0;7;;3;;2.0;2.0
548;7.957101609331261e+17;#Sepsis is a complication of infection that can be deadly. @ElanaGlow reports more here: https://t.co/f7NQDpBd0S via @medicaldaily;1;1.0;1.0;1.0;1;4.0;7;;1;;1.0;1.0
549;7.957114628199834e+17;Collaborative Care & Support Planning a key approach to respond to people with multimorbidity @rcgp https://t.co/taHBZZVYcl;1;1.0;1.0;1.0;7;;7;;7;;7.0;7.0
550;7.985472303534899e+17;RT BBCScienceNews: Database helps plant 'right tree for the right place' https://t.co/NTNueGclGg;1;1.0;1.0;1.0;7;;7;;3;;7.0;7.0
551;7.988973322889134e+17;"#Canada ""deeply saddened"" by steps taken to withdraw from the Court. Encouraged by African voices speaking out in support of #ICC. #ASP15";0;0.0;0.0;0.0;5;;7;;5;;5.0;5.0
552;7.990098492541215e+17;So @Another_Europe launches a stinging attack on John McDonnell for saying Labour must accept Brexit. Why do trade unions support this crew?;0;0.0;0.0;0.0;2;;2;;2;;2.0;2.0
553;7.993000827471297e+17;Opened Graffiti request via iphone at Intersection of Franklin St & Market St https://t.co/f3HdRlzMwR. https://t.co/y1T2POjthe;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
554;8.019448724501463e+17;Dude. defense running prevent again. Play the sideline. keep em from getting outta bounds and stopping the clock;0;0.0;0.0;0.0;2;;2;;2;;2.0;2.0
555;8.021110214103204e+17;24.12.16 - my only day off during the week. and I wasn't braving the cold. Stayed in all day and relaxed. had some ice cream for a treat :3;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
556;8.033466465705943e+17;5 techniques every agent should be using to get real estate leads https://t.co/R6piXeRemj Total luxury dream homes are a reality via #didi…;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
557;8.042334938112614e+17;Lets's join minds and stop the spread of HIV around the world. #WorldAIDSDay2016 #WorldAIDS #Tikambe;0;0.0;0.0;0.0;3;;7;;1;;1.0;1.0
558;8.042689488753459e+17;Indian real estate to see an increase of 4.2 mn units across 8 cities in the next 5 years » https://t.co/wFX4fWcUyk;1;1.0;0.0;0.0;4;;7;;3;;3.0;3.0
559;8.046959835442217e+17;Five ways subscription box services can increase customer retention https://t.co/dkcJywo5yL;1;1.0;0.0;0.0;7;;7;;3;;7.0;7.0
560;8.055889794163712e+17;So what was Israels reason for attacks. murder and destruction of the Palestinian people before 1982? SIMPLY HATE AND ETHNIC CLEANSING https://t.co/hLlBuxWvcU;1;1.0;0.0;0.0;2;5.0;2;;2;6.0;2.0;2.0
561;8.065853287400366e+17;Up and https://t.co/N2QjTJQ8tU;1;0.0;1.0;1.0;7;;7;;7;;7.0;7.0
563;8.086720806904832e+17;What satellites can tell us about how animals will fare in a changing climate - @NASA https://t.co/HJdka2hiSu #ClimateChange #biodiversity https://t.co/obxUKQ3U91;1;0.0;1.0;1.0;4;;7;;7;;7.0;7.0
564;8.087843100567142e+17;U.S. Department of Transportation Proposes Mandatory 'Talking Car' Technology to Prevent C... https://t.co/VgKaUDcZ8F https://t.co/7Bck9E1sfA;0;0.0;0.0;0.0;4;;7;;7;;7.0;7.0
565;8.094024585144197e+17;#ThursdayThoughts-Liberals need to stop being cry babies and spoiled brats! This is comedy ! Grow up ! https://t.co/5nGLrGQU6r;0;0.0;0.0;0.0;2;6.0;2;;2;;2.0;2.0
567;8.11684851619242e+17;Engineering rice to waste less fertilizer https://t.co/DfON6CoJ2e https://t.co/2wljBDXpFH;1;0.0;1.0;1.0;7;;1;;7;;7.0;7.0
568;8.143389736654766e+17;RT HealingMB: Stressed? Stretching reduces stress. increasing circulation. reducing pain etc #Healing #Yoga... https://t.co/XTyqkcaSBt;1;1.0;0.0;0.0;4;;7;;3;;3.0;3.0
569;8.169544283600036e+17;Forex - Dollar broadly lower after Fed meeting minutes https://t.co/gf9CyzNfrt #forex;0;0.0;0.0;0.0;4;;7;;1;;1.0;1.0
570;8.170797297401897e+17;Volunteers coming to punjab through @ChaloPunjab Movement to support AAP. Hats off to his love for Punjab. https://t.co/dUYMGtnzfX;0;0.0;0.0;0.0;4;3.0;7;;3;;3.0;3.0
571;8.182194928871997e+17;Pain changes people.;1;1.0;0.0;0.0;5;;7;;5;;5.0;5.0
574;8.19736054689366e+17;. @ARizzo44's world tour makes a pit stop in Chicago. @laurencomitor writes: https://t.co/UoexxudXrb;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
575;8.201560749300819e+17;The happier you are. the less sleep you require to function in everyday life. Sadness increases the urge to sleep more.;1;1.0;0.0;0.0;4;;7;;3;;3.0;3.0
576;8.214354275716588e+17;Harvard research estimates #ACA repeal will cause 27.000 people to die every year who otherwise would have lived. https://t.co/CNDC574pYd;1;1.0;1.0;1.0;4;;7;;1;;1.0;1.0
578;8.236580508338053e+17;Do conservatives know that legally taking away abortion isn't going to actually stop people from getting abortions?;1;1.0;0.0;0.0;6;;6;;4;;6.0;6.0
579;8.238600233905357e+17;International students @UWS - come and meet the International Student Support team on Thursday - quizzes. Scottish food. meet new people! https://t.co/2QMAxyxG6O;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
580;8.257163545859973e+17;China: The Struggle at the Top | by Andrew J. Nathan | The New York Review of Books https://t.co/DWY8QNvvxg;1;0.0;1.0;1.0;7;;7;;7;;7.0;7.0
581;8.265622786276188e+17;Apple Reports Record First Quarter Results https://t.co/IGKhTD2tg9;0;0.0;0.0;0.0;4;;7;;3;;3.0;3.0
582;8.26607463831003e+17;Cownose Rays are Beaten With Bats and Suffocated by Fishermen - Stop the Slaughter https://t.co/YJvN5sol65 via @ForceChange;0;0.0;0.0;0.0;6;2.0;2;;2;;2.0;2.0
583;8.273723245339155e+17;@thehill @NormDeguere good for them then we will be spared a pile of irrelevant research.;0;0.0;0.0;0.0;7;;2;;3;;2.0;2.0
585;8.290331872255098e+17;#FedEx STOP TRANSPORTING DOLPHINS Without air carriers the dolphin trade would die! #OpSeaWorld https://t.co/XOXNH6kPFT;0;0.0;0.0;0.0;2;;2;;2;;2.0;2.0
586;8.31569149302231e+17;"""How Japan's New Regulations Affect Bitcoin Exchanges"" – Japan has recently overtaken the US and China as… https://t.co/t7WH5PJAvk #bitcoin";0;0.0;0.0;0.0;4;;7;;3;;3.0;3.0
587;8.320173149084058e+17;#prnewswire Additional results from pivotal RA-BEAM study published in New England https://t.co/C2iSu6FTEi;1;0.0;1.0;1.0;7;;7;;7;;7.0;7.0
589;8.334089975249101e+17;@nmucklow @ctvqp Obviously. But #M103 asks for recommendations that can lead to a future bill = legilslation. Nothing to do with Trump.#Sigh;0;0.0;0.0;0.0;2;;7;;7;;7.0;7.0
590;8.342083354066412e+17;Poll: Support for #marijuana growing like a weed in #Texas #WarOnDrugs https://t.co/0uCYwdUVoa;0;0.0;0.0;0.0;6;;7;;3;;3.0;3.0
592;8.351787044353597e+17;The Latest: Times reports calls between Trump team. Russia https://t.co/mb95MQ65r9;0;0.0;0.0;0.0;4;;7;;7;;7.0;7.0
593;8.355455844004986e+17;Innovation - Infection Control - Mathematics supports a new way to classify viruses based on structure: https://t.co/LnptAW3iii;1;1.0;1.0;1.0;4;;7;;3;;3.0;3.0
594;8.366607030250701e+17;@TheDirtyPurple Those carpets are amazing and great support for British industry.;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
595;8.366789524586003e+17;@delaneykingrox stop with the false name calling and debate rationally instead of playing 'cards';0;0.0;0.0;0.0;2;;6;;2;;2.0;2.0
596;8.376705042365317e+17;Please give a #FF to @CompleteKidzCiC working with children. young people & families to promote healthy lifestyles https://t.co/clZmxHQwbY;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
597;8.37671647721177e+17;Future medical perspectives: Gut bacteria will revolutionise #medicine https://t.co/nAmZqZ4UY6 @Metabolcenter @NEJM @ScienceNordic https://t.co/O8W8BgyUAb;1;1.0;1.0;1.0;4;3.0;4;;3;;3.0;4.0
598;8.383736777585623e+17;why do trains always stop on the tracks in the mornings like people don't have places to be🤦🏽‍♀️;0;0.0;0.0;0.0;4;;2;;6;;2.0;2.0
600;8.391399141764792e+17;#10: RapidKetosis Premium Exogenous Ketone Supplement - Weight Loss Was Never Easier… https://t.co/OoRJlk58BA #Prepared #Foods;1;1.0;0.0;0.0;7;;4;;3;;3.0;3.0
601;8.391806786294867e+17;Trump promised one of the largest military buildups ever. 3% increase from Obama's budget is barely a buildup. let alone a large one.;0;0.0;0.0;0.0;4;;6;;1;;1.0;1.0
602;8.392813261214433e+17;(3) Fear of illness because of poverty is a national disgrace. It also causes huge numbers to live in a perpetual state of stress.;1;1.0;0.0;0.0;6;5.0;2;;1;;1.0;1.0
603;8.413154828672449e+17;@jafarsbutt ugh. I'm really over the mezzo drama. the root cause is always the same. they really haven't grown at all... YEAH PYTHAG ARC PLS;0;0.0;0.0;0.0;2;6.0;2;;2;;2.0;2.0
